date,ticker,eps_surprise_pct,sue,volume,shares_outstanding,turnover,close,volatility
2021-09-17,RR,29.412,29.412,128921207,8367596989,0.015407196016906545,111.0,0.260783724451881
2021-09-20,RR,14.341,14.341,66533104,8367596989,0.00795127969086753,115.7,0.3019352108369622
2021-09-21,RR,-5.329,-5.329,,,,,0.3019352108369622
2021-09-21,RR,-5.329,-5.329,61529223,8367596989,0.007353272759298279,119.58,0.3242775831245505
2021-09-22,RR,,-5.329,43820891,8367596989,0.00523697437359934,122.18,0.3317989904184097
2021-09-23,RR,6.942,6.942,60490968,8367596989,0.007229192333177747,126.94,0.348051157342966
2021-09-24,RR,-1.953,-1.953,72521202,8367596989,0.008666909041548727,132.5,0.37312843946610597
2021-09-27,RR,48.56,48.56,,,,,0.37330327879068265
2021-09-27,RR,48.56,48.56,140631428,8367596989,0.01680666841207498,147.48,0.5249815975290626
2021-09-28,RR,,48.56,79649869,8367596989,0.009518846223677754,142.66,0.5355783723391343
2021-09-29,RR,,48.56,48892477,8367596989,0.005843072636537563,144.6,0.5343295986101115
2021-09-30,RR,,48.56,46974701,8367596989,0.0056138818661740884,140.14,0.5510768559521041
2021-10-01,RR,48.929,48.929,45860901,8367596989,0.005480773161074619,142.88,0.5505929805696465
2021-10-01,RR,48.929,48.929,,,,,0.549850906496936
2021-10-04,RR,,48.929,34426664,8367596989,0.00411428323391496,142.14,0.5431009617446262
2021-10-05,RR,49.637,49.637,30027005,8367596989,0.0035884860419871257,144.04,0.5414097179098936
2021-10-05,RR,49.637,49.637,,,,,0.5414097179098936
2021-10-06,RR,,49.637,42972837,8367596989,0.005135624607218998,140.5,0.541169705197939
2021-10-07,RR,,49.637,27359998,8367596989,0.0032697557059652026,141.22,0.5135591531360677
2021-10-08,RR,,49.637,26782855,8367596989,0.0032007821403455023,143.7,0.5089871366045483
2021-10-10,RR,50.075,50.075,,,,,0.511308017978261
2021-10-11,RR,,50.075,23506465,8367596989,0.0028092252806751422,145.48,0.4997983240274297
2021-10-12,RR,,50.075,48314106,8367596989,0.005773952314327934,143.9,0.5047108646097727
2021-10-13,RR,,50.075,19811657,8367596989,0.0023676638616850574,143.32,0.5004835748534119
2021-10-14,RR,,50.075,27016661,8367596989,0.0032287239736230084,143.44,0.4992277977349068
2021-10-15,RR,50.537,50.537,,,,,0.486702095112979
2021-10-15,RR,50.537,50.537,25706858,8367596989,0.0030721912197485255,144.56,0.46652170324979186
2021-10-18,RR,,50.537,26895154,8367596989,0.003214202839280648,142.64,0.4706811833280939
2021-10-19,RR,50.926,50.926,49202473,8367596989,0.005880119831856305,139.44,0.24742973687003897
2021-10-19,RR,50.926,50.926,,,,,0.22061716029509662
2021-10-20,RR,,50.926,36529648,8367596989,0.00436560795746039,138.28,0.21496261641823775
2021-10-21,RR,,50.926,19800297,8367596989,0.002366306243719597,138.0,0.1863710052574359
2021-10-22,RR,,50.926,20871667,8367596989,0.002494344197914621,135.1,0.18350148862959084
2021-10-23,RR,51.333,51.333,,,,,0.18350148862959084
2021-10-25,RR,,51.333,27701393,8367596989,0.0033105553525601327,132.54,0.1922388299968637
2021-10-26,RR,,51.333,21901388,8367596989,0.002617404737440325,134.96,0.19858370058687905
2021-10-27,RR,51.76,51.76,16296452,8367596989,0.0019475665500409774,133.92,0.19883297840843558
2021-10-27,RR,51.76,51.76,,,,,0.1828783576336836
2021-10-28,RR,,51.76,21140858,8367596989,0.002526514843842463,132.02,0.18526694098939656
2021-10-29,RR,,51.76,22008547,8367596989,0.0026302111620495495,131.84,0.16841963007380195
2021-11-01,RR,28.257,28.257,17309739,8367596989,0.0020686630848444653,133.42,0.16789747971446503
2021-11-01,RR,28.257,28.257,,,,,0.16841963007380195
2021-11-02,RR,,28.257,13681527,8367596989,0.0016350604621596457,132.9,0.16607850986382672
